ID,TYPE,SEQ,SEGMENT,ISEQ,Longitude,Latitude,REAL_TIMESTAMP,ACCURACY,USER_ID,SLICE1M,SLICE2M,SLICE5M,SLICE15M,SLICE1H,SLICE2H,GRIDX,GRIDY,HIT,HIT2,SEG_DIST,SEG_DIST_COR,SEG_SEC,SEG_MOVE,SEG_SPEED,SEG_SPEED_MAX,SEG_SPEED_COR,stay,lowspeed,walk,run
220349487,0,1889,359,10,12.0890081056361,55.6104049264136,2016-06-30 05:31:09,10,24638,6300531,6300530,6300530,6300530,6300500,6300400,390,576,7,,19,0,608,0,0,0.03125,0,1,0,0,0
220349496,1,3131,595,2,12.0786212928717,55.6106421340482,2016-06-30 08:43:00,63,21239,6300843,6300842,6300840,6300830,6300800,6300800,324,575,,,14,0,610,0,0,0.022950819672,0,1,0,0,0
220349529,1,1890,360,1,12.0889896697474,55.6103991969889,2016-06-30 05:32:00,19,24638,6300532,6300532,6300530,6300530,6300500,6300400,390,575,7,,5,0,294,0,0,0.017006802721,0,1,0,0,0
220349538,1,3132,595,3,12.0786529963876,55.6106413375785,2016-06-30 08:44:00,61,21239,6300844,6300844,6300840,6300830,6300800,6300800,325,575,,,14,0,610,0,0,0.022950819672,0,1,0,0,0
220349545,1,1891,360,2,12.0889731123278,55.6103906241063,2016-06-30 05:33:00,30,24638,6300533,6300532,6300530,6300530,6300500,6300400,390,575,7,,5,0,294,0,0,0.017006802721,0,1,0,0,0
220349561,1,1892,360,3,12.0889565549155,55.6103820512212,2016-06-30 05:34:00,41,24638,6300534,6300534,6300530,6300530,6300500,6300400,390,575,7,,5,0,294,0,0,0.017006802721,0,1,0,0,0
220349575,1,1893,360,4,12.0889399975103,55.6103734783339,2016-06-30 05:35:00,53,24638,6300535,6300534,6300535,6300530,6300500,6300400,390,575,7,,5,0,294,0,0,0.017006802721,0,1,0,0,0
220349579,1,3133,595,4,12.0786681445777,55.6106319668006,2016-06-30 08:45:00,60,21239,6300845,6300844,6300845,6300845,6300800,6300800,325,575,,,14,0,610,0,0,0.022950819672,0,1,0,0,0
220349583,0,1894,360,5,12.088937027093,55.61037391337,2016-06-30 05:36:03,65,24638,6300536,6300536,6300535,6300530,6300500,6300400,390,576,7,,5,0,294,0,0,0.017006802721,0,1,0,0,0
220349616,1,3134,595,5,12.078699848084,55.6106311703188,2016-06-30 08:46:00,58,21239,6300846,6300846,6300845,6300845,6300800,6300800,325,575,,,14,0,610,0,0,0.022950819672,0,1,0,0,0
220349617,1,1895,361,1,12.0889392916051,55.6103645058803,2016-06-30 05:37:00,59,24638,6300537,6300536,6300535,6300530,6300500,6300400,390,575,7,,7,0,605,0,0,0.011570247933,0,1,0,0,0
220349635,1,1896,361,2,12.0889551430974,55.6103641063144,2016-06-30 05:38:00,53,24638,6300538,6300538,6300535,6300530,6300500,6300400,390,575,7,,7,0,605,0,0,0.011570247933,0,1,0,0,0
220349654,1,1897,361,3,12.0889544371889,55.6103551338609,2016-06-30 05:39:00,47,24638,6300539,6300538,6300535,6300530,6300500,6300400,390,575,7,,7,0,605,0,0,0.011570247933,0,1,0,0,0
220349662,1,3135,595,6,12.0787156998365,55.6106307720749,2016-06-30 08:47:00,57,21239,6300847,6300846,6300845,6300845,6300800,6300800,325,575,,,14,0,610,0,0,0.022950819672,0,1,0,0,0
220349665,1,1898,361,4,12.0889702886772,55.6103547342931,2016-06-30 05:40:00,41,24638,6300540,6300540,6300540,6300530,6300500,6300400,390,575,7,,7,0,605,0,0,0.011570247933,0,1,0,0,0
220349676,1,1899,361,5,12.0889854342498,55.61034536227,2016-06-30 05:41:00,35,24638,6300541,6300540,6300540,6300530,6300500,6300400,390,575,7,,7,0,605,0,0,0.011570247933,0,1,0,0,0
241610848,1,7126,1446,6,12.0776692792458,55.6205822455516,2016-07-01 21:03:00,5,23118,7012103,7012102,7012100,7012100,7012100,7012000,314,686,20,1,4,0,465,0,0,0.008602150537,0,1,0,0,0
241610868,1,7127,1446,7,12.0776851350288,55.6205818473941,2016-07-01 21:04:00,5,23118,7012104,7012104,7012100,7012100,7012100,7012000,314,686,20,1,4,0,465,0,0,0.008602150537,0,1,0,0,0
241610870,0,7128,1446,8,12.0777052761737,55.6205896099263,2016-07-01 21:05:28,5,23118,7012105,7012104,7012105,7012100,7012100,7012000,314,686,20,1,4,0,465,0,0,0.008602150537,0,1,0,0,0
241610896,1,7129,1447,1,12.0777009908114,55.6205814492346,2016-07-01 21:06:00,7,23118,7012106,7012106,7012105,7012100,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241610915,1,7130,1447,2,12.0777016944196,55.620590421768,2016-07-01 21:07:00,10,23118,7012107,7012106,7012105,7012100,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241610935,1,7131,1447,3,12.0777016944196,55.620590421768,2016-07-01 21:08:00,14,23118,7012108,7012108,7012105,7012100,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241610953,1,7132,1447,4,12.0777016944196,55.620590421768,2016-07-01 21:09:00,18,23118,7012109,7012108,7012105,7012100,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241610972,1,7133,1447,5,12.0777016944196,55.620590421768,2016-07-01 21:10:00,22,23118,7012110,7012110,7012110,7012100,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241610992,1,7134,1447,6,12.0777016944196,55.620590421768,2016-07-01 21:11:00,26,23118,7012111,7012110,7012110,7012100,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241611009,1,7135,1447,7,12.0777016944196,55.620590421768,2016-07-01 21:12:00,30,23118,7012112,7012112,7012110,7012100,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241611030,1,7136,1447,8,12.0777016944196,55.620590421768,2016-07-01 21:13:00,34,23118,7012113,7012112,7012110,7012100,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241611050,1,7137,1447,9,12.0777016944196,55.620590421768,2016-07-01 21:14:00,38,23118,7012114,7012114,7012110,7012100,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241611068,1,7138,1447,10,12.0777016944196,55.620590421768,2016-07-01 21:15:00,42,23118,7012115,7012114,7012115,7012115,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241611086,1,7139,1447,11,12.0777016944196,55.620590421768,2016-07-01 21:16:00,45,23118,7012116,7012116,7012115,7012115,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241611104,1,7140,1447,12,12.0777016944196,55.620590421768,2016-07-01 21:17:00,49,23118,7012117,7012116,7012115,7012115,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241611131,1,7141,1447,13,12.0777016944196,55.620590421768,2016-07-01 21:18:00,53,23118,7012118,7012118,7012115,7012115,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241611148,1,7142,1447,14,12.0777016944196,55.620590421768,2016-07-01 21:19:00,57,23118,7012119,7012118,7012115,7012115,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241611167,1,7143,1447,15,12.0777175502054,55.6205900236063,2016-07-01 21:20:00,61,23118,7012120,7012120,7012120,7012115,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241611184,1,7144,1447,16,12.0777175502054,55.6205900236063,2016-07-01 21:21:00,65,23118,7012121,7012120,7012120,7012115,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241611187,0,7145,1447,17,12.0777205312384,55.62059799183,2016-07-01 21:22:42,72,23118,7012122,7012122,7012120,7012115,7012100,7012000,314,686,20,1,1,0,1034,0,0,0.000967117988,0,1,0,0,0
241611209,1,7146,1448,1,12.0777140321502,55.6205451609398,2016-07-01 21:23:00,70,23118,7012123,7012122,7012120,7012115,7012100,7012000,314,685,20,1,35,0,120,0,0,0.291666666666,0,0,1,0,0
241611211,0,7147,1448,2,12.0777396419787,55.6202826646139,2016-07-01 21:24:42,65,23118,7012124,7012124,7012120,7012115,7012100,7012000,315,683,20,1,35,0,120,0,0,0.291666666666,0,0,1,0,0
241611235,1,7148,1449,1,12.077695738423,55.6203118750662,2016-07-01 21:25:00,65,23118,7012125,7012124,7012125,7012115,7012100,7012000,314,683,20,1,51,0,229,1,0,0.22270742358,0,0,0,1,0
241611265,1,7149,1449,2,12.0775924880406,55.6204133600075,2016-07-01 21:26:00,65,23118,7012126,7012126,7012125,7012115,7012100,7012000,313,684,20,1,51,0,229,1,0,0.22270742358,0,0,0,1,0
241611303,1,7150,1449,3,12.0774733813719,55.6205152429985,2016-07-01 21:27:00,65,23118,7012127,7012126,7012125,7012115,7012100,7012000,312,685,20,1,51,0,229,1,0,0.22270742358,0,0,0,1,0
241611307,0,7151,1449,4,12.0773158529291,55.6206776199149,2016-07-01 21:28:31,65,23118,7012128,7012128,7012125,7012115,7012100,7012000,312,687,20,1,51,0,229,1,0,0.22270742358,0,0,0,1,0
241611331,1,7152,1450,1,12.0773109278035,55.6206721554377,2016-07-01 21:29:00,65,23118,7012129,7012128,7012125,7012115,7012100,7012000,311,686,20,1,0,0,236,0,0,0,0,1,0,0,0
241611352,1,7153,1450,2,12.0773109278035,55.6206721554377,2016-07-01 21:30:00,65,23118,7012130,7012130,7012130,7012130,7012100,7012000,311,686,20,1,0,0,236,0,0,0,0,1,0,0,0
241611373,1,7154,1450,3,12.077311631325,55.6206811279743,2016-07-01 21:31:00,65,23118,7012131,7012130,7012130,7012130,7012100,7012000,311,687,20,1,0,0,236,0,0,0,0,1,0,0,0
241611377,0,7155,1450,4,12.0773190380525,55.6206839901617,2016-07-01 21:32:27,65,23118,7012132,7012132,7012130,7012130,7012100,7012000,312,687,20,1,0,0,236,0,0,0,0,1,0,0,0
241611399,1,7156,1451,1,12.0773591988085,55.6206799336331,2016-07-01 21:33:00,54,23118,7012133,7012132,7012130,7012130,7012100,7012000,312,687,20,1,16,0,171,0,0,0.093567251461,0,1,0,0,0
241611418,1,7157,1451,2,12.0774557408739,55.620695489966,2016-07-01 21:34:00,35,23118,7012134,7012134,7012130,7012130,7012100,7012000,312,687,20,1,16,0,171,0,0,0.093567251461,0,1,0,0,0
241611420,0,7158,1451,3,12.0775813916374,55.6207071242158,2016-07-01 21:35:18,10,23118,7012135,7012134,7012135,7012130,7012100,7012000,313,687,20,1,16,0,171,0,0,0.093567251461,0,1,0,0,0
241611444,1,7159,1452,1,12.0779486788121,55.6207010920344,2016-07-01 21:36:00,17,23118,7012136,7012136,7012135,7012130,7012100,7012000,315,687,20,1,165,90,299,1,0.301003344481,0.551839464882,0.301003344481,0,0,1,0
241611463,1,7160,1452,2,12.0784733284613,55.6207058956009,2016-07-01 21:37:00,28,23118,7012137,7012136,7012135,7012130,7012100,7012000,319,687,20,1,165,90,299,1,0.301003344481,0.551839464882,0.301003344481,0,0,1,0
241611486,1,7161,1452,3,12.0789979781565,55.6207106969201,2016-07-01 21:38:00,39,23118,7012138,7012138,7012135,7012130,7012100,7012000,322,687,19,,165,90,299,1,0.301003344481,0.551839464882,0.301003344481,0,0,1,0
241611503,1,7162,1452,4,12.0795219238703,55.6207065234741,2016-07-01 21:39:00,50,23118,7012139,7012138,7012135,7012130,7012100,7012000,325,687,19,,165,90,299,1,0.301003344481,0.551839464882,0.301003344481,0,0,1,0
241611510,0,7163,1452,5,12.0802119682856,55.6207171825002,2016-07-01 21:40:17,65,23118,7012140,7012140,7012140,7012130,7012100,7012000,330,688,19,,165,90,299,1,0.301003344481,0.551839464882,0.301003344481,0,0,1,0
241611532,1,7164,1453,1,12.0800934367774,55.6207011523881,2016-07-01 21:41:00,65,23118,7012141,7012140,7012140,7012130,7012100,7012000,329,688,19,,21,0,123,0,0,0.170731707317,0,0,1,0,0
241611536,0,7165,1453,2,12.0798758539484,55.6206875105612,2016-07-01 21:42:20,65,23118,7012142,7012142,7012140,7012130,7012100,7012000,328,688,19,,21,0,123,0,0,0.170731707317,0,0,1,0,0
241611561,1,7166,1454,1,12.0799831503347,55.620712914144,2016-07-01 21:43:00,65,23118,7012143,7012142,7012140,7012130,7012100,7012000,328,688,19,,36,0,178,0,0,0.202247191011,0,0,1,0,0
241611580,1,7167,1454,2,12.0801769408088,55.6207529950851,2016-07-01 21:44:00,65,23118,7012144,7012144,7012140,7012130,7012100,7012000,329,688,19,,36,0,178,0,0,0.202247191011,0,0,1,0,0
241611583,0,7168,1454,3,12.0804163190971,55.6208130714782,2016-07-01 21:45:18,65,23118,7012145,7012144,7012145,7012145,7012100,7012000,331,689,19,,36,0,178,0,0,0.202247191011,0,0,1,0,0
241611611,1,7169,1455,1,12.0802763008955,55.6208044392288,2016-07-01 21:46:00,57,23118,7012146,7012146,7012145,7012145,7012100,7012000,330,689,19,,61,0,306,1,0,0.199346405228,0,0,0,1,0
229887705,1,1955,325,2,12.081857299522,55.620908538217,2016-06-30 23:10:00,65,4766,6302310,6302310,6302310,6302300,6302300,6302200,340,690,16,,42,0,242,0,0,0.173553719008,0,0,1,0,0
229887723,0,179,52,2,12.0785971107243,55.6213198413741,2016-07-01 21:17:30,78,24745,7012117,7012116,7012115,7012115,7012100,7012000,319,694,20,,57,0,138,1,0,0.41304347826,0,0,0,1,0
229887746,1,35,3,33,12.0663500500454,55.6196702674973,2016-07-02 10:39:00,7,36517,7021039,7021038,7021035,7021030,7021000,7021000,243,672,32,,5,0,3402,0,0,0.001469723691,0,1,0,0,0
229887733,1,4127,877,5,12.064815742218,55.6193490380053,2016-06-30 01:19:00,5,2307,6300119,6300118,6300115,6300115,6300100,6300000,233,668,33,,133,123,897,1,0.137123745819,0.148272017837,0.137123745819,0,0,1,0
229887784,1,36,3,34,12.0663341944619,55.6196706641855,2016-07-02 10:40:00,7,36517,7021040,7021040,7021040,7021030,7021000,7021000,243,672,32,,5,0,3402,0,0,0.001469723691,0,1,0,0,0
229887751,1,2569,434,29,12.0868378030275,55.6111097080489,2016-07-01 03:26:00,49,32456,7010326,7010326,7010325,7010315,7010300,7010200,376,583,7,,7,0,1803,0,0,0.003882418191,0,1,0,0,0
229887753,1,4937,1047,1,12.0675332991304,55.6203778522454,2016-07-02 04:33:00,31,16442,7020433,7020432,7020430,7020430,7020400,7020400,250,680,32,,13,0,148,0,0,0.087837837837,0,1,0,0,0
229887750,1,1956,325,3,12.0817248164059,55.6208399477532,2016-06-30 23:11:00,65,4766,6302311,6302310,6302310,6302300,6302300,6302200,339,690,16,,42,0,242,0,0,0.173553719008,0,0,1,0,0
215646418,1,4685,587,12,12.0745307581328,55.6212813402564,2016-06-30 20:20:00,5,21202,6302020,6302020,6302020,6302015,6302000,6302000,293,692,17,,19,9,776,0,0.011597938144,0.024484536082,0.011597938144,1,0,0,0
215646421,1,1138,124,8,12.0824035075441,55.6108707056883,2016-07-02 08:07:00,39,2169,7020807,7020806,7020805,7020800,7020800,7020800,348,579,12,,15,0,610,0,0,0.024590163934,0,1,0,0,0
215646425,0,2286,357,8,12.0778558151636,55.6120559937987,2016-06-29 12:39:01,10,16330,6291239,6291238,6291235,6291230,6291200,6291200,319,591,12,,16,0,453,0,0,0.0353200883,0,1,0,0,0
215646442,1,9660,2438,4,12.0708459324254,55.6456561614562,2016-07-03 03:09:00,56,10793,7030309,7030308,7030305,7030300,7030300,7030200,258,963,,,0,0,290,0,0,0,0,1,0,0,0
215646443,1,2585,369,2,12.0655167994014,55.6187651245519,2016-06-30 12:46:00,9,24585,6301246,6301246,6301245,6301245,6301200,6301200,238,662,32,,9,0,858,0,0,0.010489510489,0,1,0,0,0
215646449,1,1431,301,1,12.0878692394955,55.6165497885776,2016-06-26 08:37:00,61,36417,6260837,6260836,6260835,6260830,6260800,6260800,380,644,10,,1,0,152,0,0,0.006578947368,0,1,0,0,0
215646458,0,4686,587,13,12.0744983598291,55.6212856432072,2016-06-30 20:21:28,5,21202,6302021,6302020,6302020,6302015,6302000,6302000,294,693,17,,19,9,776,0,0.011597938144,0.024484536082,0.011597938144,1,0,0,0
215646471,1,1139,124,9,12.0823869513273,55.6108621319018,2016-07-02 08:08:00,36,2169,7020808,7020808,7020805,7020800,7020800,7020800,348,579,12,,15,0,610,0,0,0.024590163934,0,1,0,0,0
215646482,0,9661,2438,5,12.0708515611798,55.6456622307397,2016-07-03 03:10:09,65,10793,7030310,7030310,7030310,7030300,7030300,7030200,259,963,,,0,0,290,0,0,0,0,1,0,0,0
224827801,1,3884,552,1,12.0694768171393,55.6194301760278,2016-07-01 04:59:00,5,27117,7010459,7010458,7010455,7010445,7010400,7010400,263,670,32,,13,3,358,0,0.008379888268,0.036312849162,0.008379888268,1,0,0,0
224827820,1,3885,552,2,12.0694623650915,55.6194485183278,2016-07-01 05:00:00,5,27117,7010500,7010500,7010500,7010500,7010500,7010400,262,671,32,,13,3,358,0,0.008379888268,0.036312849162,0.008379888268,1,0,0,0
224827843,1,3886,552,3,12.0694479130305,55.6194668606262,2016-07-01 05:01:00,5,27117,7010501,7010500,7010500,7010500,7010500,7010400,262,671,32,,13,3,358,0,0.008379888268,0.036312849162,0.008379888268,1,0,0,0
224827859,1,3887,552,4,12.0694334609562,55.6194852029231,2016-07-01 05:02:00,5,27117,7010502,7010502,7010500,7010500,7010500,7010400,262,671,32,,13,3,358,0,0.008379888268,0.036312849162,0.008379888268,1,0,0,0
224827876,1,3888,552,5,12.069403153398,55.6195039423023,2016-07-01 05:03:00,5,27117,7010503,7010502,7010500,7010500,7010500,7010400,262,671,32,,13,3,358,0,0.008379888268,0.036312849162,0.008379888268,1,0,0,0
224827882,0,3889,552,6,12.0693904277319,55.6195333224257,2016-07-01 05:04:32,5,27117,7010504,7010504,7010500,7010500,7010500,7010400,262,672,32,,13,3,358,0,0.008379888268,0.036312849162,0.008379888268,1,0,0,0
224827909,1,3890,553,1,12.0694073635124,55.6195577779309,2016-07-01 05:05:00,6,27117,7010505,7010504,7010505,7010500,7010500,7010400,262,672,32,,15,0,123,0,0,0.121951219512,0,1,0,0,0
224827913,0,3891,553,2,12.0694905076617,55.6196603920853,2016-07-01 05:06:35,10,27117,7010506,7010506,7010505,7010500,7010500,7010400,263,673,32,,15,0,123,0,0,0.121951219512,0,1,0,0,0
241610852,1,1493,254,2,12.0853493807082,55.6148062163426,2016-06-27 15:06:00,16,32597,6271506,6271506,6271505,6271500,6271500,6271400,365,623,39,,14,0,917,0,0,0.015267175572,0,1,0,0,0
241610876,1,1494,254,3,12.0853652340459,55.6148058172197,2016-06-27 15:07:00,19,32597,6271507,6271506,6271505,6271500,6271500,6271400,365,623,39,,14,0,917,0,0,0.015267175572,0,1,0,0,0
241610895,1,1495,254,4,12.0853810873831,55.6148054180948,2016-06-27 15:08:00,23,32597,6271508,6271508,6271505,6271500,6271500,6271400,365,623,39,,14,0,917,0,0,0.015267175572,0,1,0,0,0
241610916,1,1496,254,5,12.0853976459336,55.6148139914447,2016-06-27 15:09:00,27,32597,6271509,6271508,6271505,6271500,6271500,6271400,365,624,39,,14,0,917,0,0,0.015267175572,0,1,0,0,0
241610936,1,1497,254,6,12.0854134992737,55.6148135923155,2016-06-27 15:10:00,30,32597,6271510,6271510,6271510,6271500,6271500,6271400,365,624,39,,14,0,917,0,0,0.015267175572,0,1,0,0,0
241610954,1,1498,254,7,12.0854293526134,55.6148131931843,2016-06-27 15:11:00,34,32597,6271511,6271510,6271510,6271500,6271500,6271400,365,624,39,,14,0,917,0,0,0.015267175572,0,1,0,0,0
241610973,1,1499,254,8,12.0854300578346,55.614822165661,2016-06-27 15:12:00,37,32597,6271512,6271512,6271510,6271500,6271500,6271400,365,624,39,,14,0,917,0,0,0.015267175572,0,1,0,0,0
241610993,1,1500,254,9,12.0854459111775,55.6148217665276,2016-06-27 15:13:00,41,32597,6271513,6271512,6271510,6271500,6271500,6271400,365,624,39,,14,0,917,0,0,0.015267175572,0,1,0,0,0
241611011,1,1501,254,10,12.08546176452,55.6148213673921,2016-06-27 15:14:00,45,32597,6271514,6271514,6271510,6271500,6271500,6271400,365,624,39,,14,0,917,0,0,0.015267175572,0,1,0,0,0
241611031,1,1502,254,11,12.0854783230946,55.6148299407309,2016-06-27 15:15:00,48,32597,6271515,6271514,6271515,6271515,6271500,6271400,366,624,39,,14,0,917,0,0,0.015267175572,0,1,0,0,0
241611051,1,1503,254,12,12.0854941764399,55.6148295415912,2016-06-27 15:16:00,52,32597,6271516,6271516,6271515,6271515,6271500,6271400,366,624,39,,14,0,917,0,0,0.015267175572,0,1,0,0,0
241611070,1,1504,254,13,12.0855107350249,55.6148381149255,2016-06-27 15:17:00,55,32597,6271517,6271516,6271515,6271515,6271500,6271400,366,624,39,,14,0,917,0,0,0.015267175572,0,1,0,0,0
241611088,1,1505,254,14,12.085526588373,55.6148377157815,2016-06-27 15:18:00,59,32597,6271518,6271518,6271515,6271515,6271500,6271400,366,624,39,,14,0,917,0,0,0.015267175572,0,1,0,0,0
241611092,0,1506,254,15,12.085555599514,55.6148451560643,2016-06-27 15:19:32,65,32597,6271519,6271518,6271515,6271515,6271500,6271400,366,624,39,,14,0,917,0,0,0.015267175572,0,1,0,0,0
241611120,1,1507,255,1,12.0855424417208,55.6148373166356,2016-06-27 15:20:00,65,32597,6271520,6271520,6271520,6271515,6271500,6271400,366,624,39,,0,0,132,0,0,0,0,1,0,0,0
241611121,0,1508,255,2,12.085555599514,55.6148451560643,2016-06-27 15:21:44,65,32597,6271521,6271520,6271520,6271515,6271500,6271400,366,624,39,,0,0,132,0,0,0,0,1,0,0,0
241611145,1,1509,256,1,12.0855431469685,55.6148462891113,2016-06-27 15:22:00,63,32597,6271522,6271522,6271520,6271515,6271500,6271400,366,624,39,,12,0,754,0,0,0.015915119363,0,1,0,0,0
241611164,1,1510,256,2,12.0855431469685,55.6148462891113,2016-06-27 15:23:00,58,32597,6271523,6271522,6271520,6271515,6271500,6271400,366,624,39,,12,0,754,0,0,0.015915119363,0,1,0,0,0
234309355,0,4047,597,1,12.0763757386134,55.6194337454101,2016-07-01 20:50:20,65,2930,7012050,7012050,7012050,7012045,7012000,7012000,306,673,18,,350,220,433,1,0.508083140877,0.808314087759,0.508083140877,0,0,1,0
234309356,1,27,10,3,12.0939500754935,55.6163065226234,2016-06-25 13:08:00,53,9272,6251308,6251308,6251305,6251300,6251300,6251200,418,643,27,,4,0,781,0,0,0.005121638924,0,1,0,0,0
234309382,0,4048,598,1,12.0806211728228,55.6190902549976,2016-07-01 20:53:53,10,2930,7012053,7012052,7012050,7012045,7012000,7012000,333,670,18,,270,195,213,1,0.915492957746,1.267605633802,0.915492957746,0,0,1,0
234309416,1,28,10,4,12.0939500754935,55.6163065226234,2016-06-25 13:09:00,49,9272,6251309,6251308,6251305,6251300,6251300,6251200,418,643,27,,4,0,781,0,0,0.005121638924,0,1,0,0,0
234309418,0,4049,599,1,12.0806129585572,55.6191576455032,2016-07-01 20:54:07,5,2930,7012054,7012054,7012050,7012045,7012000,7012000,333,671,18,,7,0,14,0,0,0.5,0,1,0,0,0
234309446,1,4050,600,1,12.0812016272024,55.6192348634101,2016-07-01 20:55:00,5,2930,7012055,7012054,7012055,7012045,7012000,7012000,336,672,18,,194,184,263,1,0.699619771863,0.737642585551,0.699619771863,0,0,1,0
234309458,1,29,10,5,12.093965929308,55.616306122382,2016-06-25 13:10:00,44,9272,6251310,6251310,6251310,6251300,6251300,6251200,418,643,27,,4,0,781,0,0,0.005121638924,0,1,0,0,0
234309470,1,4051,600,2,12.0818925587552,55.6193343639322,2016-07-01 20:56:00,5,2930,7012056,7012056,7012055,7012045,7012000,7012000,341,673,47,,194,184,263,1,0.699619771863,0.737642585551,0.699619771863,0,0,1,0
234309499,1,4052,600,3,12.0825827889844,55.6194248880228,2016-07-01 20:57:00,5,2930,7012057,7012056,7012055,7012045,7012000,7012000,345,674,47,,194,184,263,1,0.699619771863,0.737642585551,0.699619771863,0,0,1,0
234309503,0,4053,600,4,12.0836099920338,55.6195725497349,2016-07-01 20:58:30,5,2930,7012058,7012058,7012055,7012045,7012000,7012000,352,676,44,10,194,184,263,1,0.699619771863,0.737642585551,0.699619771863,0,0,1,0
234309506,1,30,10,6,12.093965929308,55.616306122382,2016-06-25 13:11:00,40,9272,6251311,6251310,6251310,6251300,6251300,6251200,418,643,27,,4,0,781,0,0,0.005121638924,0,1,0,0,0
234309558,1,4054,601,1,12.0836894888104,55.619558871635,2016-07-01 20:59:00,17,2930,7012059,7012058,7012055,7012045,7012000,7012000,352,676,44,10,26,0,139,0,0,0.187050359712,0,0,1,0,0
234309562,0,4055,601,2,12.0840285843032,55.6195475716619,2016-07-01 21:00:49,65,2930,7012100,7012100,7012100,7012100,7012100,7012000,355,676,44,10,26,0,139,0,0,0.187050359712,0,0,1,0,0
234309569,1,31,10,7,12.093965929308,55.616306122382,2016-06-25 13:12:00,35,9272,6251312,6251312,6251310,6251300,6251300,6251200,418,643,27,,4,0,781,0,0,0.005121638924,0,1,0,0,0
234309594,1,4056,602,1,12.0840072993608,55.6195598651132,2016-07-01 21:01:00,65,2930,7012101,7012100,7012100,7012100,7012100,7012000,354,676,44,10,27,0,181,0,0,0.149171270718,0,0,1,0,0
221009924,1,3771,684,2,12.0857242025438,55.6189682462261,2016-06-29 19:11:00,13,38910,6291911,6291910,6291910,6291900,6291900,6291800,365,670,44,,27,0,910,0,0,0.02967032967,0,0,1,0,0
221009925,1,5598,1567,1,12.0801987242488,55.6218402629051,2016-07-02 14:19:00,65,13322,7021419,7021418,7021415,7021415,7021400,7021400,329,700,21,,12,0,123,0,0,0.097560975609,0,1,0,0,0
241610842,1,2952,918,15,12.0742843418084,55.6201637474944,2016-06-29 17:43:00,10,11060,6291743,6291742,6291740,6291730,6291700,6291600,292,680,15,,36,16,4240,0,0.003773584905,0.008490566037,0.003773584905,0,1,0,0
241610861,1,2953,918,16,12.0742836389919,55.6201547749316,2016-06-29 17:44:00,10,11060,6291744,6291744,6291740,6291730,6291700,6291600,292,680,15,,36,16,4240,0,0.003773584905,0.008490566037,0.003773584905,0,1,0,0
241610889,1,2954,918,17,12.0742836389919,55.6201547749316,2016-06-29 17:45:00,10,11060,6291745,6291744,6291745,6291745,6291700,6291600,292,680,15,,36,16,4240,0,0.003773584905,0.008490566037,0.003773584905,0,1,0,0
241610907,1,2955,918,18,12.0742677833307,55.6201551726474,2016-06-29 17:46:00,10,11060,6291746,6291746,6291745,6291745,6291700,6291600,292,680,15,,36,16,4240,0,0.003773584905,0.008490566037,0.003773584905,0,1,0,0
241610927,1,2956,918,19,12.0742670805182,55.6201462000845,2016-06-29 17:47:00,10,11060,6291747,6291746,6291745,6291745,6291700,6291600,292,680,15,,36,16,4240,0,0.003773584905,0.008490566037,0.003773584905,0,1,0,0
241610946,1,2957,918,20,12.0742670805182,55.6201462000845,2016-06-29 17:48:00,10,11060,6291748,6291748,6291745,6291745,6291700,6291600,292,680,15,,36,16,4240,0,0.003773584905,0.008490566037,0.003773584905,0,1,0,0
241610965,1,2958,918,21,12.0742505220517,55.620137625235,2016-06-29 17:49:00,10,11060,6291749,6291748,6291745,6291745,6291700,6291600,292,680,15,,36,16,4240,0,0.003773584905,0.008490566037,0.003773584905,0,1,0,0
241610986,1,2959,918,22,12.0742505220517,55.620137625235,2016-06-29 17:50:00,10,11060,6291750,6291750,6291750,6291745,6291700,6291600,292,680,15,,36,16,4240,0,0.003773584905,0.008490566037,0.003773584905,0,1,0,0
