user_id,total_distance,total_duration,stay_distance,stay_duration,linger_distance,linger_duration,walk_distance,walk_duration,run_distance,run_duration,stay %,linger %,walk %,run %,mostcommonactivity
249,53020,507682,9,195288,94,59758,40638,251448,12279,1188,0.384665992,0.117707541,0.495286419,0.002340048,3
250,19416,265522,44,120160,480,23160,18892,122202,0,0,0.452542539,0.087224411,0.46023305,0,3
251,2924,17929,0,4987,0,2906,795,9819,2129,217,0.278152713,0.162083775,0.547660215,0.012103296,3
252,11580,76263,8,19003,55,13208,10741,43910,776,142,0.249177189,0.173190145,0.575770688,0.001861978,3
253,6846,56414,0,21240,12,13115,4679,21547,2155,512,0.376502287,0.232477754,0.381944198,0.009075761,3
254,576,27058,0,10548,0,3645,576,12864,0,1,0.389829256,0.134710622,0.475423165,3.69576E-05,3
255,22711,639969,0,86406,0,359,21802,553178,909,26,0.135015915,0.000560965,0.864382494,4.0627E-05,3
256,57161,559465,34,150977,246,60561,39880,344962,17001,2965,0.269859598,0.108248058,0.616592638,0.005299706,3
257,16607,261960,3,113316,32,31635,15040,116808,1532,201,0.432569858,0.120762712,0.445900137,0.000767293,3
258,0,147,0,147,0,0,0,0,0,0,1,0,0,0,1
259,16550,166114,2,14093,58,8884,12714,142630,3776,507,0.084839327,0.053481344,0.858627208,0.003052121,3
260,25608,361838,3,83542,18,81850,21112,195551,4475,895,0.230882329,0.226206203,0.540437986,0.002473483,3
261,7717,209592,4,64093,8,22681,7705,122816,0,2,0.305798885,0.108215008,0.585976564,9.54235E-06,3
262,19862,163454,44,20658,590,3802,19228,138994,0,0,0.126384181,0.023260367,0.850355452,0,3
263,8675,53590,0,12189,0,11551,7067,29643,1608,207,0.227449151,0.215543945,0.553144243,0.003862661,3
264,24472,282444,4,129009,29,36470,17212,115817,7227,1148,0.45675957,0.129122941,0.410052966,0.004064523,1
265,3508,221383,7,4553,18,1940,3483,214890,0,0,0.020566168,0.008763094,0.970670738,0,3
266,47242,321042,4,147180,83,48825,29115,122113,18040,2924,0.458444689,0.152082905,0.380364563,0.009107843,1
267,43828,298158,11,107129,9,33345,26242,155078,17566,2606,0.359302786,0.111836677,0.520120205,0.008740332,3
268,314,37241,0,16570,0,0,314,20671,0,0,0.444939717,0,0.555060283,0,3
269,792,186730,0,119,0,11699,792,174912,0,0,0.000637284,0.062651957,0.936710759,0,3
270,48075,543059,66,190015,198,116537,39377,234819,8434,1688,0.349897525,0.214593626,0.432400531,0.003108318,3
271,16842,267166,10,77497,55,23663,16175,165899,602,107,0.290070593,0.088570402,0.620958505,0.0004005,3
272,30434,352867,10,128934,164,86258,24824,136530,5436,1145,0.365389793,0.244449042,0.386916317,0.003244849,3
273,38217,346907,2,91080,0,79296,28340,174616,9875,1915,0.262548752,0.228579994,0.503351042,0.005520211,3
274,36125,335449,4,118449,21,17017,30077,198513,6023,1470,0.353105837,0.050729023,0.591782954,0.004382186,3
275,8418,643471,0,15217,8,92721,8410,535533,0,0,0.023648307,0.144095072,0.832256621,0,3
276,50129,662229,8,331347,117,119391,38570,209115,11434,2376,0.500351087,0.180286578,0.315774453,0.003587883,1
277,63756,720111,1,285740,11,35328,26103,393114,37641,5929,0.396799938,0.049059103,0.545907506,0.008233453,3
278,30486,389676,36,116679,379,54311,30071,218684,0,2,0.299425677,0.139374763,0.561194428,5.13247E-06,3
279,28686,347675,0,175332,0,67551,24874,103820,3812,972,0.504298555,0.194293521,0.29861221,0.002795714,1
280,9811,68916,23,11927,190,4724,9598,52265,0,0,0.173065761,0.068547217,0.758387022,0,3
281,12432,33305,0,3173,0,5561,6245,23886,6187,685,0.09527098,0.166971926,0.717189611,0.020567482,3
282,1420,107866,0,0,0,50,1420,107816,0,0,0,0.000463538,0.999536462,0,3
283,53001,728087,53,308272,514,90252,43011,328343,9423,1220,0.423399951,0.123957714,0.450966711,0.001675624,3
284,33240,464615,28,26885,183,10254,23402,425818,9627,1658,0.057865114,0.022069886,0.916496454,0.003568546,3
285,8837,696616,0,1385,0,143,8390,695038,447,50,0.001988183,0.000205278,0.997734763,7.17756E-05,3
286,30945,614239,12,343453,150,92569,30652,178201,131,16,0.559152056,0.150705182,0.290116714,2.60485E-05,1
287,67958,638748,1,281280,27,81835,56332,273366,11598,2267,0.440361457,0.128117818,0.427971594,0.00354913,1
288,31871,659663,31,109029,233,87733,31159,462833,448,68,0.165279847,0.132996697,0.701620373,0.000103083,3
289,20920,320097,15,120823,130,62049,20775,137224,0,1,0.377457458,0.193844366,0.428695052,3.12405E-06,3
290,43656,288307,6,110937,0,40644,25096,132030,18554,4696,0.384787744,0.140974725,0.457949339,0.016288193,3
291,975,4544,0,905,0,910,975,2729,0,0,0.199163732,0.200264085,0.600572183,0,3
292,25838,175623,11,107383,0,24207,17214,42674,8613,1359,0.611440415,0.137835022,0.242986397,0.007738166,1
293,6463,57313,0,20335,67,13335,6396,23643,0,0,0.354806065,0.232669726,0.412524209,0,3
294,29625,543061,7,51995,214,37236,24986,452775,4418,1055,0.095744309,0.068566883,0.833746117,0.001942692,3
295,64999,667501,12,220494,306,69942,56597,375971,8084,1094,0.330327595,0.104781865,0.563251591,0.001638949,3
296,13337,384870,68,226335,144,43909,13125,114626,0,0,0.58808169,0.114087874,0.297830436,0,1
297,10526,565783,0,40738,0,47803,9485,477135,1041,107,0.07200287,0.08448999,0.843318021,0.000189118,3
298,23950,459890,18,43415,54,14861,18232,400578,5646,1036,0.094403009,0.032314249,0.871030029,0.002252713,3
299,2095,236909,0,0,0,0,2095,236909,0,0,0,0,1,0,3
300,73874,663185,0,126617,32,37123,38922,492865,34920,6580,0.190922593,0.055976839,0.743178751,0.009921817,3
301,34480,534458,38,164670,278,87964,34164,281822,0,2,0.30810653,0.16458543,0.527304297,3.74211E-06,3
302,48391,726871,29,35534,192,19798,41632,669871,6538,1668,0.048886254,0.027237295,0.921581684,0.002294768,3
303,64531,343871,7,147923,516,54750,39524,137880,24484,3318,0.430170035,0.159216683,0.400964315,0.009648967,1
304,9489,350804,0,320132,0,3117,5414,26408,4075,1147,0.912566561,0.008885303,0.075278503,0.003269632,1
305,7904,165083,19,85622,97,46389,7788,33072,0,0,0.51866031,0.281004101,0.200335589,0,1
306,7259,38791,38,7939,64,10381,3703,19933,3454,538,0.204660875,0.267613622,0.513856307,0.013869196,3
307,61070,564110,54,199985,620,81511,55367,281451,5029,1163,0.35451419,0.144494868,0.498929287,0.002061655,3
308,47552,637630,16,186192,41,56525,37198,393040,10297,1873,0.292006336,0.088648589,0.616407635,0.00293744,3
309,18450,609665,7,67004,47,65288,18300,477371,96,2,0.10990298,0.107088319,0.783005421,3.28049E-06,3
310,45126,526109,0,83243,59,56672,29897,384064,15170,2130,0.158223866,0.107719123,0.73000842,0.004048591,3
311,16557,243168,9,102594,246,39976,16302,100598,0,0,0.421905843,0.164396631,0.413697526,0,1
312,15401,241565,4,91110,153,26899,11522,122864,3722,692,0.377165566,0.111353052,0.508616728,0.002864653,3
313,6583,34215,11,10232,60,4616,5091,19010,1421,357,0.299050124,0.134911588,0.555604267,0.01043402,3
314,10736,124704,19,52524,39,18146,10213,53912,465,122,0.421189376,0.145512574,0.432319733,0.000978317,3
315,5395,39973,0,21374,12,5029,5383,13570,0,0,0.53471093,0.125809922,0.339479148,0,1
316,59457,667038,74,238507,340,106362,43611,320290,15432,1879,0.357561338,0.159454184,0.480167547,0.002816931,3
317,12873,621825,9,303989,69,92382,12795,225453,0,1,0.488865838,0.148565915,0.362566639,1.60817E-06,1
318,42491,642535,0,232750,12,136228,31043,272400,11436,1157,0.362237077,0.212016466,0.423945777,0.00180068,3
319,58075,653825,15,191385,88,88216,50509,373453,7463,771,0.292715941,0.134922953,0.571181891,0.001179215,3
320,52516,708677,41,262331,511,116972,34626,327274,17338,2100,0.370170049,0.165056859,0.461809823,0.002963268,3
321,58521,672685,192,167073,445,54314,46041,449646,11843,1652,0.248367364,0.080742101,0.668434706,0.00245583,3
322,10301,117426,0,20482,0,11505,7978,85022,2323,417,0.174424744,0.097976598,0.724047485,0.003551173,3
323,21894,138531,3,15873,44,16107,10172,104780,11675,1771,0.114580852,0.116270005,0.756365001,0.012784142,3
324,7819,26877,0,6709,0,0,5174,19564,2645,604,0.249618633,0,0.727908621,0.022472746,3
325,11477,389350,0,361668,26,5589,8751,21568,2700,525,0.928902016,0.014354694,0.055394889,0.001348401,1
326,4342,86909,6,53291,10,10824,4326,22794,0,0,0.613181604,0.124544063,0.262274333,0,1
327,84874,716278,18,137401,236,168440,64469,407374,20151,3063,0.191826358,0.235160091,0.568737278,0.004276273,3
328,6492,547794,0,23086,34,12273,6375,512425,83,10,0.04214358,0.022404407,0.935433758,1.8255E-05,3
329,62446,503718,0,193225,6,41374,42581,265562,19859,3557,0.383597568,0.082137228,0.527203713,0.007061491,3
330,36581,368508,33,62952,101,45614,32174,259120,4273,822,0.170829399,0.123780216,0.703159769,0.002230616,3
331,10679,172584,0,63743,0,23712,9403,84985,1276,144,0.369344783,0.137393965,0.492426876,0.000834376,3
332,25007,371304,19,113128,178,65721,22622,192119,2188,336,0.304677569,0.177000517,0.517416995,0.000904919,3
333,27624,581418,3,362563,31,68505,24470,149559,3120,791,0.623584065,0.11782401,0.257231458,0.001360467,1
334,1300,266844,0,1783,0,1504,1300,263557,0,0,0.006681807,0.005636252,0.987681942,0,3
335,2092,294393,0,352,0,102,2092,293939,0,0,0.001195681,0.000346476,0.998457844,0,3
336,33146,351132,10,35310,120,24664,22473,289668,10543,1490,0.100560473,0.070241391,0.824954718,0.004243418,3
337,926,237796,0,125,0,223153,926,14518,0,0,0.000525661,0.938422009,0.061052331,0,2
338,341,195735,0,175365,0,0,341,20370,0,0,0.895930723,0,0.104069277,0,1
339,38629,231445,12,61009,279,21957,27217,146677,11121,1802,0.263600423,0.094869191,0.633744518,0.007785867,3
340,5861,51815,0,1457,37,961,5824,49396,0,1,0.02811927,0.018546753,0.953314677,1.92994E-05,3
341,18418,125928,44,62884,211,22698,12324,39326,5839,1020,0.499364716,0.180245855,0.312289562,0.008099867,1
342,18594,599226,18,500568,6,32948,12908,64563,5662,1147,0.835357611,0.054984263,0.10774399,0.001914136,1
343,63019,631624,30,161412,121,57373,41694,409156,21174,3683,0.255550771,0.090834104,0.647784125,0.005831001,3
344,53653,447289,16,55672,150,49099,29863,339366,23624,3152,0.12446539,0.109770193,0.758717518,0.007046898,3
345,22156,415597,0,76352,13,39645,19945,299136,2198,464,0.183716437,0.095392893,0.719774204,0.001116466,3
346,44786,502217,37,100148,258,51762,31925,348975,12566,1332,0.199411808,0.103067001,0.694868951,0.00265224,3
347,27137,486719,71,191092,340,76114,22637,218960,4089,553,0.392612575,0.156381814,0.449869432,0.001136179,3
348,54417,578258,0,112306,67,47417,43662,416773,10688,1762,0.194214347,0.08199973,0.72073884,0.003047083,3
349,60633,489582,30,97407,329,25656,59342,366300,932,219,0.198959521,0.052403887,0.748189272,0.00044732,3
350,51927,608505,18,20226,101,6946,26884,577791,24924,3542,0.033238839,0.011414861,0.949525476,0.005820823,3
351,13346,337129,4,86897,273,26776,13069,223455,0,1,0.257755933,0.079423603,0.662817497,2.96622E-06,3
352,49838,429037,7,166543,15,66800,32643,192405,17173,3289,0.388178642,0.155697527,0.448457825,0.007666005,3
353,31765,300586,90,74276,725,21504,24244,203378,6706,1428,0.24710399,0.071540258,0.676605032,0.00475072,3
354,10942,50418,39,9117,35,3648,10868,37651,0,2,0.180828276,0.072355111,0.746776945,3.96684E-05,3
355,11729,64321,2,23437,50,10636,5795,29601,5882,647,0.364375554,0.165358126,0.460207397,0.010058923,3
356,60157,685481,40,408204,157,56906,51496,219174,8464,1197,0.595500094,0.083016159,0.319737527,0.001746219,1
357,73912,701791,29,240679,219,56902,68491,403192,5173,1018,0.342949682,0.08108112,0.574518624,0.001450574,3
358,42008,659675,50,222898,190,58386,36005,377689,5763,702,0.337890628,0.088507219,0.572537992,0.00106416,3
359,35499,605659,7,166799,128,58380,25757,379221,9607,1259,0.275400844,0.096390873,0.626129555,0.002078727,3
360,3941,346438,0,3112,0,11381,3941,331945,0,0,0.008982848,0.032851477,0.958165675,0,3
361,3134,3154,0,16,0,0,3014,3120,120,18,0.005072923,0,0.989220038,0.005707039,3
362,15106,359663,34,20213,89,5745,11625,333140,3358,565,0.056199832,0.015973286,0.926255967,0.001570915,3
363,332,1200,0,777,0,0,332,423,0,0,0.6475,0,0.3525,0,1
364,371,107922,0,0,0,20,371,107902,0,0,0,0.000185319,0.999814681,0,3
365,5786,144005,1,39897,15,1695,5770,102413,0,0,0.27705288,0.011770425,0.711176695,0,3
366,8901,35404,0,2388,0,808,4194,31700,4707,508,0.067450006,0.02282228,0.895379053,0.014348661,3
367,28211,710115,78,291854,289,59897,24292,357450,3552,914,0.410995402,0.08434831,0.503369173,0.001287115,3
368,79271,683978,170,330964,835,81556,69527,269572,8739,1886,0.483881061,0.119237753,0.394123788,0.002757399,1
369,59760,510255,54,173207,749,64318,48126,271403,10831,1327,0.339451843,0.1260507,0.531896797,0.00260066,3
370,33536,412975,0,97837,1,45630,23060,267867,10475,1641,0.236907803,0.11049095,0.648627641,0.003973606,3
371,25812,414520,0,6092,0,6345,17417,401000,8395,1083,0.014696516,0.015306861,0.967383962,0.00261266,3
372,3723,251375,1,3238,6,615,3716,247522,0,0,0.012881154,0.002446544,0.984672302,0,3
373,23862,233156,10,10315,28,5020,13065,217163,10759,658,0.044240766,0.021530649,0.93140644,0.002822145,3
374,17935,22226,0,3574,0,3592,10435,13489,7500,1571,0.160802664,0.161612526,0.606901827,0.070682984,3
375,6445,129820,7,62093,22,49638,6168,18047,248,42,0.478300724,0.382360191,0.13901556,0.000323525,1
376,3144,33797,1,10583,0,7657,2759,15541,384,16,0.313134302,0.22655857,0.459833713,0.000473415,3
377,9287,203084,0,27742,19,24441,7001,150601,2267,300,0.136603573,0.120349215,0.741569991,0.001477221,3
378,5345,53992,0,4437,0,3681,4306,45608,1039,266,0.082178841,0.068176767,0.844717736,0.004926656,3
379,10997,41809,10,7533,11,12059,4932,21616,6044,601,0.180176517,0.288430721,0.517017867,0.014374895,3
380,11085,260545,21,15356,124,92511,10241,152481,699,197,0.058937995,0.355067263,0.585238634,0.000756107,3
381,42328,668469,3,114789,8,37680,37996,515159,4321,841,0.171719257,0.05636761,0.770655034,0.001258099,3
382,2071,545719,1,56234,0,75,1765,489387,305,23,0.103045707,0.000137433,0.896774714,4.21462E-05,3
383,67026,652395,144,301587,545,80374,52324,268055,14013,2379,0.462276688,0.123198369,0.410878379,0.003646564,1
384,26579,607115,9,86485,122,13198,24342,507234,2106,198,0.142452418,0.02173888,0.835482569,0.000326133,3
385,23871,595827,2,158942,211,33908,23028,402794,630,183,0.26675864,0.056909136,0.676025088,0.000307136,3
386,47196,667942,30,305948,461,80800,40824,280655,5881,539,0.458045758,0.120968587,0.420178698,0.000806956,1
387,33610,367054,9,91817,95,25103,26045,248939,7461,1195,0.250145755,0.068390482,0.678208111,0.003255652,3
388,35966,256612,20,61775,269,20249,27099,173201,8578,1387,0.240733091,0.078909014,0.674952847,0.005405047,3
389,1339,22303,1,6028,18,2681,1320,13594,0,0,0.270277541,0.120208044,0.609514415,0,3
390,6190,20231,11,4931,0,2208,1645,12264,4534,828,0.243734862,0.109139439,0.606198408,0.04092729,3
391,1357,113924,0,80417,0,2647,1357,30860,0,0,0.705882869,0.023234788,0.270882343,0,1
392,5770,51972,0,13647,0,6389,5283,31789,487,147,0.262583699,0.122931579,0.611656276,0.002828446,3
393,38191,522695,17,267594,79,31252,38095,223849,0,0,0.511950564,0.059790126,0.42825931,0,1
394,46200,700926,4,77857,67,50709,33989,570635,12140,1725,0.111077346,0.072345726,0.814115898,0.00246103,3
395,43229,488819,13,129430,54,54256,38427,304136,4735,997,0.264781033,0.110994049,0.622185308,0.00203961,3
396,35190,298983,0,48547,0,18753,25123,230462,10067,1221,0.16237378,0.06272263,0.770819746,0.004083844,3
397,1182,182451,0,159,0,133,1182,182159,0,0,0.000871467,0.000728963,0.99839957,0,3
398,22936,291955,2,113046,23,44618,22911,134290,0,1,0.387203507,0.152824922,0.459968146,3.42519E-06,3
399,21855,285488,4,76553,81,45192,21770,163742,0,1,0.268147873,0.158297372,0.573551253,3.50277E-06,3
400,45342,247598,29,93400,180,29610,26243,121592,18890,2996,0.377224372,0.119589011,0.491086358,0.012100259,3
401,12123,53478,3,17250,136,6941,6891,28757,5093,530,0.322562549,0.12979169,0.537735143,0.009910617,3
402,19758,652186,31,165345,353,30777,19307,456049,67,15,0.253524301,0.047190525,0.699262174,2.29996E-05,3
403,29433,546127,19,161048,246,60441,22863,323522,6305,1116,0.294891115,0.11067206,0.592393344,0.002043481,3
404,42056,565943,25,221378,410,71473,41621,273084,0,8,0.391166602,0.126290103,0.482529159,1.41357E-05,3
405,37720,609837,49,198673,426,68784,34259,342152,2986,228,0.325780495,0.112790795,0.561054839,0.00037387,3
406,6772,312349,0,1879,10,269,6762,310201,0,0,0.006015707,0.000861216,0.993123077,0,3
407,688,165223,0,10358,0,99,688,154766,0,0,0.06269103,0.00059919,0.93670978,0,3
408,2469,37796,4,51,0,898,2465,36847,0,0,0.001349349,0.023759128,0.974891523,0,3
409,50147,623492,28,156841,526,49109,41472,416043,8121,1499,0.251552546,0.078764443,0.66727881,0.002404201,3
410,31209,654687,39,407094,258,129574,30565,117988,347,31,0.621814699,0.197917478,0.180220472,4.73509E-05,1
411,55885,712427,32,136034,209,63982,34513,509467,21131,2944,0.190944476,0.0898085,0.715114671,0.004132353,3
412,71473,665252,131,186902,405,101346,57170,375317,13767,1687,0.280949174,0.15234227,0.564172674,0.002535881,3
413,23706,491495,45,185302,123,118096,20814,187610,2724,487,0.37701706,0.240279148,0.381712937,0.000990854,3
414,12416,350971,6,24533,0,5549,10133,320283,2277,606,0.069900362,0.015810423,0.912562576,0.001726638,3
415,13941,64722,19,17737,97,16536,5323,29491,8502,958,0.27404901,0.255492723,0.4556565,0.014801768,3
416,2183,24390,0,8762,44,3792,2139,11836,0,0,0.359245592,0.155473555,0.485280853,0,3
417,3100,102448,0,0,0,200,3100,102248,0,0,0,0.00195221,0.99804779,0,3
418,32596,295272,28,72176,225,42056,27699,180396,4644,644,0.244439026,0.142431385,0.610948549,0.00218104,3
419,49717,491605,26,135498,322,64239,35104,288864,14265,3004,0.275623722,0.130671983,0.587593698,0.006110597,3
420,6869,252851,4,101313,85,19941,6715,131579,65,18,0.400682615,0.078864628,0.520381569,7.11882E-05,3
421,29241,337839,0,156774,25,66587,20388,113098,8828,1380,0.464049444,0.197096842,0.334768928,0.004084786,1
422,32125,340831,28,151571,315,77441,25171,110571,6611,1248,0.444710135,0.227212313,0.324415913,0.003661639,1
423,6246,40553,0,5785,48,6141,6198,28627,0,0,0.142652825,0.15143146,0.705915715,0,3
424,56275,596956,122,164041,819,89878,35860,339833,19474,3204,0.274795797,0.15056051,0.569276463,0.00536723,3
425,40900,702881,0,249134,25,154860,38161,298497,2714,390,0.354446912,0.22032179,0.424676439,0.000554859,3
426,30905,739656,52,217954,423,93106,26180,427672,4250,924,0.294669414,0.125877435,0.578203922,0.001249229,3
427,11359,576679,0,122541,17,91567,11183,362552,159,19,0.212494299,0.158783309,0.628689444,3.29473E-05,3
428,24963,611061,59,243250,128,61637,24242,306085,534,89,0.398078097,0.100868817,0.500907438,0.000145648,3
429,47131,626697,0,198433,10,88122,33102,337867,14019,2275,0.316633078,0.140613406,0.539123372,0.003630143,3
430,1865,38344,0,4157,1,8562,1864,25625,0,0,0.108413311,0.223294388,0.668292301,0,3
431,10584,69059,0,21322,18,6053,8279,41253,2287,431,0.308750489,0.087649691,0.59735878,0.00624104,3
432,235,12464,0,124,0,0,235,12340,0,0,0.009948652,0,0.990051348,0,3
433,26803,591127,9,54178,94,15219,24219,521272,2481,458,0.091652048,0.025745737,0.881827425,0.000774791,3
434,36157,689817,0,199747,102,149691,35329,340200,726,179,0.289565204,0.217001031,0.493174277,0.000259489,3
435,53784,682539,13,94359,0,70258,48855,516659,4916,1263,0.138247045,0.102936242,0.756966269,0.001850444,3
436,1956,61306,0,84,0,1173,1956,60048,0,1,0.001370176,0.019133527,0.979479986,1.63116E-05,3
437,13136,432205,1,153041,16,11357,13108,267805,11,2,0.354093544,0.026276882,0.619624946,4.62743E-06,3
438,21519,290024,27,36464,92,18675,14451,233855,6949,1030,0.125727526,0.064391223,0.806329821,0.00355143,3
439,5862,78226,0,35123,64,9592,5216,33390,582,121,0.448993941,0.122619078,0.426840181,0.0015468,1
440,40531,604591,1,43297,44,13076,34442,547160,6044,1058,0.071613702,0.021627844,0.90500851,0.001749943,3
441,34115,542011,27,119282,74,21579,33487,401065,527,85,0.220073024,0.039812845,0.739957307,0.000156823,3
442,31655,626768,35,207622,790,72047,23425,345905,7405,1194,0.331258137,0.114950029,0.551886823,0.001905011,3
443,50803,683770,66,269922,434,93743,40581,318952,9722,1153,0.394755546,0.13709727,0.466460944,0.00168624,3
444,38684,558177,76,139352,349,60456,31711,356727,6548,1642,0.249655575,0.10830973,0.639092976,0.002941719,3
445,47044,504458,93,212523,330,58347,45573,233355,1048,233,0.42128978,0.115662751,0.462585587,0.000461882,3
